Testset ID: 0 
Sensitivity values: 
ThresholdedObjectProximityAgentSensor	RobotObject	ThresholdedObjectProximityAgentSensor	ResourceObject	ThresholdedObjectProximityAgentSensor	WallObject	ThresholdedObjectProximityAgentSensor	TargetAreaObject	
1.0	0.25	1.0	0.25	 
Epoch# 	 Mean 	 Best 	 Variance 	 MannWhitneyU 
82	4.060000000000001	6.150000000000002	2.5863025641025654	958.0 
83	4.257111111111112	6.430000000000002	2.275534646464647	972.0 
84	4.4084782608695665	6.570000000000004	1.8224887439613544	1064.5 
85	4.327659574468086	6.640000000000002	2.1049400555041644	1081.5 
86	4.137916666666667	6.310000000000002	2.4891828014184423	1200.5 
87	4.21409090909091	6.270000000000002	2.7227410147991553	1078.5 
88	4.493636363636364	6.180000000000002	2.3929539112050757	1150.5 
89	4.165833333333334	6.650000000000003	2.9904503546099312	1250.5 
90	4.112708333333335	6.5100000000000025	3.0993010195035473	1190.5 
91	4.218750000000001	6.770000000000001	3.0532664893617043	1201.5 
92	3.897777777777779	6.240000000000002	3.178240404040405	1224.5 
93	4.216530612244899	6.580000000000003	3.094335629251703	1219.5 
94	4.380000000000001	6.120000000000003	2.0501702127659596	1200.5 
95	4.246250000000001	6.320000000000003	3.14292180851064	1162.0 
96	4.345510204081633	6.830000000000004	2.6893919217687094	1195.0 
97	4.726170212765958	7.680000000000003	2.010798057354303	1238.0 
98	4.389787234042554	7.620000000000004	2.9609673450508818	1180.5 
99	3.898125000000001	6.940000000000003	3.4561049202127685	1305.5 
100	4.6438297872340435	7.240000000000004	2.361076318223869	1359.5 
Testset ID: 0 
Sensitivity values: 
ThresholdedObjectProximityAgentSensor	RobotObject	ThresholdedObjectProximityAgentSensor	ResourceObject	ThresholdedObjectProximityAgentSensor	WallObject	ThresholdedObjectProximityAgentSensor	TargetAreaObject	
0.5	0.25	1.0	0.25	 
Epoch# 	 Mean 	 Best 	 Variance 	 MannWhitneyU 
1	0.8752830188679247	3.3200000000000003	0.3319907837445574	2625.0 
2	1.2531818181818184	3.8	0.6071849894291755	1564.5 
3	1.596666666666667	4.49	1.1348325203252034	1044.0 
4	2.1594871794871797	4.26	1.3224313090418356	1056.0 
5	2.2214285714285715	4.790000000000001	1.5095198606271778	843.0 
6	2.025641025641026	4.660000000000001	1.8882252361673415	918.5 
